PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
11167,0,3,"Moore, Mr. James",male,,0,2,T556144,12.97,,C
11168,1,3,"Johnson, Master. William",male,27.9,0,1,T569962,6.71,,S
11169,0,1,"Anderson, Mr. Thomas",male,32.6,1,1,T18310,291.88,,S
11170,1,3,"Williams, Miss. Mary",female,17.6,0,1,T478575,18.0,B75,S
11171,0,3,"Williams, Mr. Thomas",male,32.7,0,0,T830279,10.2,E45,S
11172,0,2,"Smith, Mr. Edward",male,39.6,0,0,T100596,29.33,,Q
11173,0,3,"Smith, Master. Charles",male,31.0,0,0,T44696,21.02,,S
11174,0,3,"Thomas, Mr. Charles",male,23.6,0,0,T823561,7.86,,S
11175,0,3,"Miller, Mr. Charles",male,25.5,0,1,T317711,7.18,,S
11176,0,2,"Thomas, Mr. Edward",male,,1,0,T973927,32.47,,Q
11177,1,3,"Taylor, Miss. Florence",female,13.7,0,0,T431312,11.81,,C
11178,0,2,"Smith, Master. Charles",male,17.9,0,2,T343904,13.95,,Q
11179,0,3,"Thomas, Mr. Thomas",male,,0,0,T456311,17.52,,S
11180,0,3,"Miller, Mrs. Dorothy",female,30.2,0,0,T667773,12.48,,S
11181,0,3,"Wilson, Mr. Robert",male,42.2,0,0,T720863,14.37,,C
11182,0,2,"Taylor, Master. Henry",male,49.0,1,0,T502488,23.0,,S
11183,0,1,"Wilson, Mr. Edward",male,52.2,0,0,T193192,80.2,,C
11184,0,1,"Davis, Mrs. Florence",female,19.7,4,1,T730143,89.99,,S
11185,1,1,"Smith, Mrs. Florence",female,33.3,1,0,T176959,108.4,,S
11186,0,3,"Anderson, Mr. Charles",male,23.9,1,0,T734879,8.78,D39,S
11187,0,3,"Smith, Mr. William",male,53.6,0,0,T855594,4.56,,S
11188,0,1,"Taylor, Miss. Alice",female,48.6,0,1,T789013,70.77,,S
11189,1,1,"Johnson, Mr. John",male,32.1,1,6,T656758,36.94,,S
11190,0,3,"Brown, Miss. Clara",female,20.7,1,0,T64404,16.48,D134,S
11191,0,3,"Moore, Mr. William",male,0.5,0,3,T263945,20.93,,S
11192,0,1,"Brown, Mr. William",male,8.9,1,0,T954931,67.59,,S
11193,0,2,"Jones, Mr. William",male,2.8,0,0,T695485,28.67,,S
11194,0,1,"Thomas, Mr. Edward",male,8.7,5,1,T175335,78.84,A93,S
11195,0,2,"Miller, Mr. Edward",male,,0,0,T920322,11.19,,S
11196,0,1,"Taylor, Mr. James",male,,0,0,T852346,52.01,,S
11197,0,2,"Jones, Mr. Robert",male,14.3,0,0,T543285,19.18,,C
11198,0,3,"Anderson, Mr. John",male,16.4,0,0,T563257,13.44,,S
11199,0,3,"Miller, Mr. Henry",male,67.4,0,0,T851431,7.17,,S
11200,1,1,"Jones, Mr. William",male,,0,1,T777989,196.82,,Q
11201,1,3,"Taylor, Mrs. Annie",female,,2,0,T897121,12.35,,S
11202,1,3,"Williams, Mrs. Mary",female,32.2,0,2,T287572,14.25,D31,C
11203,0,3,"Jones, Mr. Richard",male,0.9,0,1,T276179,6.28,,S
11204,0,2,"Jones, Mr. Thomas",male,,2,2,T237618,12.88,F95,S
11205,0,3,"Smith, Mr. James",male,35.5,0,0,T855589,5.17,,S
11206,0,3,"Brown, Mr. Edward",male,27.9,1,0,T119154,13.11,,Q
11207,0,1,"Smith, Mrs. Edith",female,55.2,1,1,T414589,22.97,,S
11208,0,3,"Smith, Mr. Thomas",male,24.7,0,0,T594492,13.17,A121,S
11209,1,3,"Anderson, Mrs. Beatrice",female,27.6,0,1,T829845,7.96,,S
11210,0,3,"Anderson, Mr. Edward",male,24.7,1,1,T745180,16.11,,S
11211,0,1,"Jones, Mr. George",male,45.3,0,0,T666963,62.49,,S
11212,0,2,"Thomas, Mrs. Mary",female,41.5,0,3,T96518,51.27,,S
11213,0,3,"Moore, Mr. Thomas",male,33.7,1,0,T814192,7.35,,S
11214,0,2,"Brown, Mr. Richard",male,14.4,0,2,T642818,37.72,,S
11215,0,3,"Brown, Mr. George",male,24.3,0,0,T757364,5.24,,S
11216,1,2,"Smith, Mrs. Emma",female,14.4,0,0,T339900,18.0,B127,S
11217,0,3,"Anderson, Mr. Edward",male,46.5,0,1,T370673,14.78,,Q
11218,0,3,"Brown, Mr. George",male,6.9,0,0,T759640,11.17,C88,S
11219,1,1,"Davis, Mrs. Annie",female,52.8,0,0,T768633,99.11,,S
11220,0,3,"Davis, Mr. Thomas",male,48.4,0,1,T357342,10.24,F116,S
11221,0,2,"Wilson, Miss. Mary",female,16.4,1,0,T976960,37.02,,Q
11222,1,2,"Brown, Mr. John",male,23.7,0,0,T21091,24.1,G53,S
11223,0,1,"Taylor, Miss. Dorothy",female,19.4,0,2,T726977,51.16,,S
11224,1,1,"Moore, Mrs. Annie",female,35.9,0,0,T13257,223.09,,C
11225,0,1,"Wilson, Mr. Henry",male,,0,2,T130718,132.56,,C
11226,0,3,"Brown, Mr. George",male,46.9,1,0,T167680,6.3,,S
11227,1,2,"Brown, Mrs. Edith",female,23.4,0,0,T975120,36.95,,S
11228,1,1,"Johnson, Miss. Clara",female,47.9,2,0,T578265,34.33,,S
11229,0,1,"Moore, Mr. James",male,46.7,0,0,T924889,34.36,,S
11230,0,1,"Smith, Miss. Edith",female,27.0,0,0,T169044,73.44,,S
11231,0,3,"Johnson, Mr. William",male,29.6,0,1,T606538,17.62,B81,S
11232,0,1,"Miller, Mr. Henry",male,52.1,0,0,T455609,155.09,F34,S
11233,0,3,"Brown, Mr. Charles",male,45.0,0,0,T975840,9.93,,C
11234,0,2,"Taylor, Mr. Edward",male,47.5,0,0,T905116,21.63,,C
11235,0,3,"Anderson, Mr. George",male,67.2,0,4,T186749,29.04,,C
11236,1,2,"Moore, Mr. James",male,37.6,4,0,T764499,33.94,,C
11237,0,3,"Brown, Miss. Lily",female,34.4,1,0,T758915,7.72,,S
11238,0,3,"Thomas, Mr. William",male,49.4,1,1,T161315,15.05,E98,C
11239,0,2,"Miller, Mr. Edward",male,58.5,0,0,T230964,22.59,E53,Q
11240,1,3,"Anderson, Miss. Edith",female,20.8,2,0,T671582,6.58,,S
11241,0,3,"Anderson, Mr. Robert",male,26.8,0,0,T557889,23.31,,S
11242,0,2,"Johnson, Mr. William",male,14.9,0,0,T799154,17.13,,Q
11243,0,3,"Davis, Miss. Alice",female,34.7,0,0,T450342,9.39,,Q
11244,0,3,"Davis, Mrs. Mary",female,42.6,0,0,T790638,12.0,B74,S
11245,0,3,"Wilson, Mr. Charles",male,15.9,0,0,T324446,13.91,,Q
11246,1,3,"Taylor, Mr. Henry",male,46.1,0,0,T364446,10.01,,S
11247,0,1,"Wilson, Mr. Charles",male,23.1,0,0,T250667,110.43,,S
11248,1,3,"Anderson, Mrs. Annie",female,21.9,1,0,T689273,5.18,,S
11249,0,3,"Thomas, Mr. Richard",male,46.1,1,1,T166635,15.6,,S
11250,1,2,"Taylor, Mr. Henry",male,20.6,1,0,T309275,29.35,D34,S
11251,0,3,"Williams, Miss. Emma",female,9.3,0,0,T478843,8.56,,S
11252,0,1,"Smith, Mr. William",male,40.5,0,0,T674280,219.81,,S
11253,0,3,"Davis, Mr. Charles",male,,0,0,T134029,13.71,,C
11254,0,2,"Wilson, Mr. William",male,,0,0,T687151,40.65,,S
11255,0,1,"Smith, Mr. James",male,,1,0,T953460,51.92,G100,S
11256,0,3,"Smith, Mrs. Dorothy",female,4.3,1,0,T680468,6.22,,S
11257,0,2,"Thomas, Mr. Henry",male,48.8,0,0,T598062,20.4,E117,S
11258,0,1,"Taylor, Mr. John",male,57.2,0,0,T86702,211.8,,S
11259,0,1,"Wilson, Mr. William",male,44.7,0,0,T461303,265.04,E12,C
11260,1,3,"Thomas, Mr. William",male,45.3,2,1,T580139,10.85,G47,S
11261,0,3,"Johnson, Mrs. Dorothy",female,26.1,0,1,T820828,15.56,,Q
11262,1,1,"Brown, Mrs. Beatrice",female,,0,0,T605932,124.47,,C
11263,0,3,"Miller, Mr. Charles",male,32.8,0,1,T547895,5.73,,C
11264,0,1,"Johnson, Mr. George",male,43.0,1,1,T477252,159.67,C41,S
11265,0,3,"Jones, Mr. Charles",male,42.7,0,0,T855595,8.56,,S
11266,0,1,"Jones, Mr. John",male,23.4,0,0,T58675,221.56,,C
11267,1,1,"Thomas, Mrs. Beatrice",female,21.9,1,2,T162908,78.6,,S
11268,1,1,"Moore, Miss. Dorothy",female,8.1,0,0,T579458,98.96,,Q
11269,0,3,"Anderson, Mr. James",male,39.1,0,0,T351369,21.15,,Q
11270,0,3,"Smith, Mr. Richard",male,24.0,1,0,T738681,19.44,,S
11271,0,3,"Taylor, Mr. William",male,25.3,0,1,T693427,7.49,,C
11272,1,1,"Brown, Master. Edward",male,54.8,0,0,T630146,50.09,,C
11273,0,3,"Taylor, Mr. Charles",male,38.4,1,0,T477061,18.07,,S
11274,0,3,"Anderson, Mr. Henry",male,34.4,0,0,T997602,14.86,B119,C
11275,0,1,"Wilson, Mr. George",male,41.7,0,1,T50498,40.52,,S
11276,0,1,"Wilson, Mr. William",male,,0,0,T190688,72.46,E126,C
11277,1,1,"Taylor, Mr. Edward",male,6.2,0,0,T391480,124.65,,S
11278,1,3,"Anderson, Miss. Lily",female,21.5,0,1,T609348,11.58,,S
11279,0,3,"Smith, Mrs. Alice",female,26.3,0,0,T394239,5.96,,C
11280,0,3,"Davis, Master. Edward",male,15.5,1,0,T261194,11.06,,C
11281,0,2,"Davis, Mr. Thomas",male,25.9,1,1,T540793,22.46,,S
11282,0,2,"Miller, Mr. George",male,7.2,1,0,T995022,41.35,E148,S
11283,1,3,"Taylor, Mrs. Beatrice",female,,1,0,T477021,4.16,,C
11284,0,2,"Johnson, Miss. Lily",female,22.2,8,0,T590174,17.84,,S
11285,1,3,"Johnson, Mrs. Alice",female,32.6,1,0,T415936,10.95,,S
11286,1,3,"Williams, Miss. Alice",female,30.4,0,2,T450507,5.29,,S
11287,0,1,"Johnson, Mr. George",male,37.8,0,3,T333230,153.89,,S
11288,0,3,"Wilson, Mr. James",male,0.5,0,1,T897763,13.79,,S
11289,0,3,"Williams, Mr. John",male,36.2,0,0,T266002,5.7,,S
11290,0,2,"Taylor, Mr. Robert",male,25.7,1,0,T735286,17.2,,S
11291,0,3,"Miller, Mr. James",male,35.6,0,0,T810165,8.65,,S
11292,1,2,"Anderson, Mrs. Dorothy",female,12.6,1,0,T414647,16.11,,S
11293,0,3,"Davis, Miss. Florence",female,35.7,0,0,T634541,20.03,,C
11294,0,3,"Brown, Mr. Richard",male,48.5,0,0,T897751,9.17,,S
11295,0,3,"Taylor, Mrs. Beatrice",female,32.5,2,0,T39719,14.23,,S
11296,1,3,"Brown, Mr. William",male,,0,0,T586404,12.61,,S
11297,0,3,"Taylor, Miss. Alice",female,19.9,1,0,T471119,14.89,,S
11298,1,1,"Thomas, Mrs. Dorothy",female,38.1,0,0,T463554,155.11,,Q
11299,0,2,"Jones, Mr. Richard",male,38.0,0,0,T446251,16.71,,C
11300,0,2,"Thomas, Mr. Charles",male,34.9,1,0,T129475,25.04,,S
11301,0,1,"Taylor, Mr. George",male,29.2,1,0,T291468,69.26,,S
11302,1,2,"Williams, Miss. Alice",female,32.6,1,0,T708966,36.65,D70,S
11303,0,2,"Davis, Mr. John",male,28.8,0,0,T27992,14.56,,S
11304,0,3,"Taylor, Mrs. Edith",female,24.2,1,2,T747956,13.96,,Q
11305,0,3,"Moore, Mr. George",male,40.7,0,1,T403017,24.79,,S
11306,1,2,"Moore, Miss. Dorothy",female,34.2,0,0,T387549,22.2,,S
11307,0,3,"Smith, Mrs. Mary",female,48.4,3,0,T887363,7.0,,C
11308,1,1,"Davis, Miss. Annie",female,,0,0,T427782,512.0,,S
11309,0,3,"Johnson, Mr. Richard",male,33.7,0,3,T496121,4.98,F83,S
11310,0,3,"Brown, Mr. James",male,38.3,0,0,T652963,9.13,,S
11311,0,1,"Miller, Mr. Edward",male,15.8,1,0,T361198,149.23,C27,S
11312,1,3,"Taylor, Mr. Richard",male,,0,1,T16667,11.26,,S
11313,0,1,"Johnson, Mr. George",male,,1,0,T457954,150.0,G56,S
11314,0,1,"Taylor, Mr. William",male,6.8,0,1,T241907,90.22,G40,Q
11315,1,1,"Williams, Mrs. Emma",female,,0,0,T571751,103.41,,S
11316,0,3,"Miller, Mr. William",male,,2,0,T374423,11.8,,S
11317,0,3,"Taylor, Miss. Alice",female,17.4,0,0,T720229,12.02,,C
11318,0,3,"Jones, Mr. Thomas",male,22.0,1,0,T181291,17.35,D54,S
11319,0,3,"Taylor, Mr. William",male,29.3,0,0,T615415,25.44,,C
11320,0,2,"Davis, Mr. James",male,,0,0,T232427,13.49,,S
11321,0,3,"Thomas, Mr. John",male,,0,0,T642211,14.72,,S
11322,0,2,"Wilson, Mr. Richard",male,32.3,0,3,T679346,21.32,,C
11323,1,1,"Williams, Mr. Henry",male,,0,0,T475302,92.66,,Q
11324,1,3,"Wilson, Miss. Alice",female,,1,0,T125738,6.0,,S
11325,1,1,"Miller, Master. Thomas",male,38.0,0,0,T951765,60.25,,Q
11326,0,1,"Brown, Mr. Robert",male,17.3,2,0,T51973,128.44,,S
11327,0,3,"Thomas, Mr. William",male,12.6,0,0,T79489,13.59,,S
11328,1,3,"Smith, Miss. Dorothy",female,38.7,0,0,T977633,16.25,G142,S
11329,1,3,"Taylor, Mrs. Emma",female,13.8,0,1,T220493,16.29,,S
11330,0,2,"Davis, Miss. Edith",female,,0,0,T485620,41.06,,S
11331,0,2,"Anderson, Mr. Thomas",male,54.4,0,0,T966191,52.02,,Q
11332,0,3,"Johnson, Mr. John",male,43.4,0,0,T903154,11.44,,S
11333,0,3,"Moore, Mr. Edward",male,38.0,0,3,T824253,11.19,,C
11334,0,3,"Moore, Miss. Mary",female,33.6,1,0,T710690,6.17,D83,C
11335,0,3,"Jones, Mr. Charles",male,24.1,0,0,T588648,3.49,,Q
11336,0,3,"Thomas, Mr. Charles",male,28.0,0,0,T854552,7.19,,S
11337,0,2,"Wilson, Mr. Robert",male,21.5,0,0,T172943,35.31,G3,C
11338,0,3,"Williams, Mr. George",male,10.6,0,0,T20176,8.87,F121,S
11339,0,3,"Anderson, Mr. Robert",male,30.2,0,0,T678293,11.48,,S
11340,0,3,"Brown, Mr. Thomas",male,45.8,0,0,T341345,18.17,,S
11341,0,1,"Jones, Mr. John",male,11.0,1,2,T134068,45.25,,S
11342,1,3,"Thomas, Miss. Clara",female,50.0,0,0,T910303,8.98,G66,S
11343,0,3,"Taylor, Mr. George",male,47.3,1,0,T410330,13.34,,S
11344,0,3,"Brown, Mr. Robert",male,,8,0,T908641,4.92,C36,C
11345,0,3,"Thomas, Mr. Thomas",male,,0,0,T564540,6.89,,S
11346,1,1,"Miller, Miss. Clara",female,27.0,0,0,T635914,222.27,,S
11347,0,2,"Moore, Master. Thomas",male,30.3,1,0,T246821,41.46,,S
11348,0,1,"Williams, Mr. Henry",male,23.0,0,0,T377596,242.92,,Q
11349,0,2,"Jones, Mr. Thomas",male,30.2,0,0,T552796,25.0,,S
11350,0,3,"Smith, Mr. Henry",male,31.7,1,0,T103738,7.56,,S
11351,0,2,"Anderson, Mr. John",male,57.0,1,0,T688572,19.81,,S
11352,0,3,"Brown, Mr. Richard",male,37.9,0,0,T237144,9.42,,
11353,1,2,"Davis, Mrs. Lily",female,26.7,0,3,T909638,19.91,,S
11354,0,2,"Brown, Miss. Edith",female,28.3,0,1,T123632,25.06,,S
11355,1,1,"Jones, Mrs. Dorothy",female,19.4,1,0,T910293,81.0,G74,S
11356,0,3,"Brown, Mr. John",male,21.7,0,0,T557804,3.65,,C
11357,0,1,"Miller, Mr. William",male,42.9,0,0,T284014,39.58,,C
11358,0,1,"Thomas, Mrs. Lily",female,22.5,0,2,T381745,211.6,,S
11359,1,3,"Smith, Mrs. Mary",female,20.7,0,0,T652411,8.87,,S
11360,0,3,"Taylor, Mr. Henry",male,21.1,1,0,T274557,21.7,,Q
11361,0,3,"Miller, Mr. Charles",male,19.1,1,0,T11594,8.62,,S
11362,1,1,"Thomas, Mrs. Annie",female,,1,0,T990433,113.17,,S
11363,0,1,"Smith, Mr. Thomas",male,31.8,0,0,T560141,73.43,,C
11364,0,3,"Moore, Mrs. Dorothy",female,,0,1,T512507,14.92,,C
11365,0,3,"Johnson, Master. Charles",male,30.1,0,0,T764898,6.64,A127,S
11366,0,3,"Wilson, Mr. Richard",male,32.9,0,0,T889799,22.47,,S
11367,1,1,"Davis, Mr. Richard",male,,1,3,T55110,61.74,,S
11368,0,1,"Williams, Mr. James",male,9.6,0,0,T241503,151.66,,C
11369,0,1,"Wilson, Mr. Charles",male,49.1,0,1,T893923,82.46,,C
11370,1,3,"Miller, Mrs. Beatrice",female,44.0,1,0,T849885,8.35,A62,S
11371,1,1,"Johnson, Miss. Emma",female,35.2,0,0,T779714,21.84,,S
11372,0,3,"Taylor, Mrs. Alice",female,43.0,0,0,T763520,17.12,,Q
11373,1,1,"Johnson, Mr. George",male,57.5,0,1,T863289,146.23,,S
11374,0,3,"Thomas, Mr. James",male,21.9,0,1,T97695,11.08,,S
11375,0,1,"Anderson, Mr. James",male,13.5,0,0,T75687,76.67,,S
11376,0,3,"Wilson, Miss. Lily",female,39.3,0,0,T48688,13.36,,S
11377,0,1,"Williams, Mr. Richard",male,8.4,0,0,T515633,175.0,B21,S
11378,0,3,"Jones, Mr. William",male,30.3,1,0,T156636,19.14,,Q
11379,0,3,"Johnson, Mrs. Mary",female,25.4,0,0,T398137,7.69,,C
11380,0,1,"Davis, Mr. Edward",male,39.5,1,0,T748897,45.34,,S
11381,1,3,"Miller, Mrs. Emma",female,22.7,0,1,T355183,3.56,,C
11382,0,3,"Jones, Miss. Mary",female,47.1,1,0,T907509,23.88,,Q
11383,0,3,"Brown, Mr. Henry",male,18.9,0,0,T255027,19.56,D16,S
11384,0,3,"Miller, Mr. Robert",male,39.9,1,0,T374780,14.57,A56,C
11385,0,3,"Davis, Mrs. Dorothy",female,20.0,0,0,T609400,16.15,,S
11386,1,1,"Johnson, Mr. George",male,37.7,0,0,T853663,274.97,,S
11387,0,1,"Wilson, Mr. Thomas",male,15.0,0,0,T33205,128.3,,S
11388,0,3,"Williams, Mr. Richard",male,29.4,1,0,T78472,8.64,,S
11389,1,3,"Davis, Mr. Thomas",male,48.9,0,1,T593297,7.94,E43,S
11390,1,1,"Davis, Mrs. Emma",female,31.4,1,1,T521105,77.43,A40,S
11391,1,3,"Moore, Mrs. Alice",female,46.9,1,0,T864325,22.17,G100,S
11392,1,2,"Smith, Mrs. Beatrice",female,29.3,1,2,T602396,14.28,B89,S
11393,1,3,"Miller, Mrs. Beatrice",female,22.4,0,0,T427801,13.42,,S
11394,0,3,"Davis, Mr. Robert",male,32.2,0,0,T980225,20.02,,S
11395,0,3,"Anderson, Miss. Alice",female,,1,0,T811859,8.06,,S
11396,0,2,"Miller, Mr. Henry",male,2.1,1,0,T767148,18.64,,S
11397,0,2,"Smith, Mr. William",male,37.3,1,0,T83203,25.83,,S
11398,1,2,"Jones, Miss. Beatrice",female,,1,1,T473524,18.67,,S
11399,0,3,"Brown, Mr. Henry",male,12.5,1,2,T366958,9.7,,C
11400,1,1,"Brown, Miss. Beatrice",female,37.5,0,0,T350907,77.21,,C
11401,0,3,"Smith, Mr. Robert",male,49.1,0,0,T652971,9.55,,S
11402,1,3,"Brown, Miss. Dorothy",female,,1,1,T723318,11.66,,S
11403,0,3,"Taylor, Mr. James",male,,0,0,T875628,17.6,,S
11404,0,3,"Brown, Mr. James",male,20.0,0,3,T352601,8.42,,S
11405,0,3,"Miller, Mr. Charles",male,23.6,0,2,T93738,21.05,,C
11406,0,1,"Taylor, Mr. Henry",male,32.5,1,0,T472014,175.81,,S
11407,0,3,"Jones, Mr. Robert",male,28.7,0,0,T976656,13.13,,S
11408,0,3,"Taylor, Miss. Alice",female,,0,0,T747908,6.63,,S
11409,1,2,"Brown, Mrs. Dorothy",female,44.2,0,0,T63478,28.77,,S
11410,0,3,"Anderson, Mr. Richard",male,34.7,0,3,T362770,19.57,B123,S
11411,0,1,"Jones, Mr. George",male,42.7,0,0,T787227,50.87,,S
11412,0,2,"Wilson, Mr. James",male,25.8,1,0,T979405,11.93,,S
11413,1,3,"Miller, Mr. Edward",male,77.5,0,0,T987945,9.46,,S
11414,0,3,"Williams, Mr. Robert",male,,0,0,T42347,24.75,,S
11415,0,3,"Davis, Mr. Richard",male,39.6,0,0,T305676,19.19,F25,Q
11416,1,3,"Thomas, Mrs. Lily",female,55.2,0,0,T277666,8.56,,S
11417,0,3,"Thomas, Mr. Henry",male,31.0,0,0,T990915,11.14,,S
11418,0,3,"Wilson, Mr. Thomas",male,20.3,0,0,T994673,15.92,,C
11419,0,3,"Brown, Mr. Edward",male,,1,0,T780709,22.53,,S
11420,0,3,"Smith, Mr. Thomas",male,49.5,1,0,T998068,19.25,,S
11421,1,2,"Thomas, Mrs. Clara",female,31.9,0,0,T345646,16.04,,S
11422,0,1,"Davis, Mr. Thomas",male,55.2,1,0,T226860,38.64,,S
11423,1,2,"Brown, Mr. James",male,28.5,0,0,T964353,22.78,,C
11424,0,3,"Moore, Mr. Charles",male,43.2,0,0,T688436,12.54,,S
11425,0,3,"Jones, Mrs. Lily",female,,1,6,T904516,14.93,E12,S
11426,0,3,"Anderson, Mrs. Beatrice",female,31.1,0,0,T388299,6.75,C71,S
11427,0,1,"Johnson, Mr. Henry",male,36.3,0,2,T231890,160.66,,S
11428,0,3,"Smith, Mr. George",male,,0,0,T249863,10.96,,S
11429,1,1,"Miller, Mr. Thomas",male,24.4,4,0,T395366,38.97,A94,Q
11430,0,1,"Wilson, Mr. Charles",male,17.9,1,1,T183784,160.94,,Q
11431,1,3,"Davis, Miss. Lily",female,49.0,3,4,T389641,8.53,B26,S
11432,0,3,"Brown, Mr. Edward",male,,0,0,T783613,9.53,,S
11433,1,3,"Moore, Mrs. Edith",female,22.4,0,0,T733413,11.31,,Q
11434,0,1,"Wilson, Mr. William",male,31.1,1,0,T442036,125.75,,S
11435,0,2,"Thomas, Mr. Richard",male,,1,0,T685364,14.35,,S
11436,0,3,"Thomas, Mrs. Emma",female,,1,0,T929726,13.19,,S
11437,0,1,"Taylor, Mr. George",male,40.1,0,2,T234908,47.39,,S
11438,0,2,"Anderson, Mr. Charles",male,35.6,0,0,T985786,15.75,,S
11439,1,1,"Smith, Mrs. Florence",female,53.7,5,0,T975552,60.22,,S
11440,0,3,"Jones, Miss. Florence",female,26.5,0,0,T723579,4.59,,S
11441,0,3,"Williams, Mrs. Dorothy",female,49.7,0,3,T691302,6.71,E109,C
11442,0,3,"Miller, Miss. Edith",female,29.1,1,0,T184625,7.01,,S
11443,0,3,"Moore, Mrs. Clara",female,31.7,0,0,T295010,13.1,,S
11444,0,3,"Smith, Mr. Thomas",male,33.8,0,0,T57508,4.87,,S
11445,1,3,"Moore, Miss. Emma",female,60.1,0,0,T744701,21.05,,S
11446,0,3,"Davis, Mrs. Florence",female,11.7,0,1,T94935,6.78,,S
11447,0,3,"Brown, Mr. Charles",male,36.9,0,1,T222285,5.05,,S
11448,1,2,"Moore, Mr. James",male,30.3,0,0,T682189,32.31,G24,C
11449,0,3,"Miller, Mr. James",male,29.3,0,0,T641752,9.3,,C
11450,1,1,"Taylor, Mrs. Florence",female,38.2,0,1,T641832,284.93,,S
11451,0,1,"Miller, Mr. Richard",male,45.7,1,0,T242752,27.21,,C
11452,1,3,"Jones, Mrs. Lily",female,,0,0,T833051,13.84,,Q
11453,0,1,"Brown, Mr. John",male,,0,0,T187681,59.9,,C
11454,1,3,"Williams, Mr. James",male,26.1,0,0,T198452,19.18,,S
11455,0,3,"Jones, Mr. Richard",male,29.0,0,0,T771882,7.95,,C
11456,0,2,"Taylor, Mr. Richard",male,15.2,0,0,T307490,66.0,,S
11457,0,3,"Smith, Mr. Henry",male,58.5,0,0,T946997,21.2,,S
11458,0,3,"Jones, Mr. Edward",male,27.0,0,0,T274882,10.74,,S
11459,0,2,"Johnson, Mr. Thomas",male,25.4,0,0,T696258,21.23,,S
11460,0,3,"Davis, Mr. John",male,38.5,2,0,T236748,28.63,,S
11461,0,3,"Thomas, Mr. William",male,,0,0,T989193,12.34,,S
11462,1,2,"Smith, Mr. Edward",male,19.7,0,1,T224596,24.89,,S
11463,1,1,"Moore, Miss. Mary",female,,0,3,T823342,26.79,,S
11464,1,1,"Johnson, Mrs. Beatrice",female,25.3,0,1,T75774,93.66,,C
11465,1,1,"Thomas, Mrs. Florence",female,50.4,1,0,T128538,73.82,,S
11466,0,1,"Brown, Master. Edward",male,,0,1,T77017,59.97,,S
11467,0,3,"Wilson, Master. Robert",male,40.4,0,1,T978587,12.05,,S
11468,1,2,"Jones, Mr. Henry",male,30.3,0,2,T375766,39.28,,C
11469,1,3,"Davis, Miss. Beatrice",female,13.4,0,0,T708982,11.35,C144,S
11470,0,2,"Taylor, Mr. Thomas",male,9.2,0,0,T265735,17.8,,S
11471,0,3,"Brown, Mrs. Alice",female,18.9,0,0,T960191,5.42,,S
11472,0,3,"Davis, Mr. Edward",male,44.1,0,0,T694513,5.85,,S
11473,0,3,"Johnson, Mr. Charles",male,1.5,0,0,T219819,11.37,,S
11474,0,3,"Taylor, Mr. James",male,34.5,1,2,T190239,7.6,,C
11475,1,2,"Brown, Miss. Lily",female,33.3,0,2,T182564,25.51,,S
11476,0,3,"Davis, Mr. George",male,,0,0,T630315,15.72,,S
11477,0,2,"Miller, Mr. Henry",male,18.1,0,0,T14651,15.88,,S
11478,1,1,"Davis, Miss. Mary",female,,0,0,T439265,111.54,E30,S
11479,0,2,"Miller, Miss. Lily",female,30.5,0,0,T847221,32.01,G89,C
11480,1,3,"Williams, Mr. James",male,51.0,0,0,T311081,9.7,,S
11481,1,1,"Brown, Mr. Henry",male,,0,0,T924096,65.83,,S
11482,0,3,"Anderson, Mr. James",male,24.5,0,0,T96247,13.14,B9,S
11483,0,3,"Jones, Master. Robert",male,17.7,0,0,T506031,11.08,A20,S
11484,0,3,"Johnson, Mrs. Alice",female,7.1,0,0,T312502,9.13,,C
11485,0,2,"Thomas, Master. Robert",male,,0,0,T543673,21.74,,S
11486,1,2,"Davis, Mrs. Clara",female,16.7,2,2,T149081,28.24,,S
11487,0,2,"Johnson, Mr. William",male,29.2,0,1,T559632,50.37,,S
11488,0,2,"Miller, Master. Henry",male,29.7,0,2,T975147,28.73,,C
11489,0,3,"Wilson, Miss. Lily",female,,0,0,T34624,4.98,A139,C
11490,0,3,"Smith, Master. William",male,23.1,0,2,T825167,21.65,,S
11491,1,3,"Thomas, Mrs. Alice",female,19.6,0,0,T414736,16.96,E125,S
11492,0,3,"Wilson, Mrs. Dorothy",female,22.3,0,0,T702771,11.52,B92,C
11493,0,3,"Johnson, Mr. Charles",male,50.5,2,0,T118566,5.64,,S
11494,0,2,"Johnson, Mr. John",male,37.2,0,4,T338375,38.59,,S
11495,0,3,"Williams, Mr. Thomas",male,37.4,0,0,T744093,7.88,,C
11496,1,1,"Davis, Mrs. Annie",female,,0,0,T611832,77.32,C40,Q
11497,0,3,"Davis, Mr. George",male,43.1,2,0,T317783,17.45,A56,S
11498,0,3,"Jones, Mr. Richard",male,50.4,1,0,T976563,5.04,E48,S
11499,0,3,"Anderson, Mr. Robert",male,38.2,0,0,T524235,7.96,E16,S
11500,0,3,"Brown, Mr. James",male,32.7,0,0,T749007,3.99,,C
11501,0,3,"Johnson, Mr. John",male,21.1,0,0,T603518,10.76,,S
11502,0,3,"Moore, Mr. Henry",male,17.7,0,0,T607042,7.8,,S
11503,0,3,"Moore, Mrs. Annie",female,42.5,0,0,T547596,22.45,,Q
